Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,Year,Fantasy_Pts
167,Brandon Pettigrew,DET,TE,27,14,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,102.0,59.0,567.0,9.61,3.0,4.0,2.0,3,0.0,0.0,71.0,129.7,134.7,100.2,,22,,2012,129.70000084489584
168,Isaac Redman,PIT,RB,28,14,5.0,0.0,0.0,0.0,0.0,0.0,110.0,410.0,3.73,2.0,23.0,19.0,244.0,12.84,0.0,3.0,3.0,2,0.0,0.0,71.0,90.4,99.4,80.9,,45,,2012,90.40000097453594
169,LaRod Stephens-Howling,ARI,RB,25,14,5.0,0.0,0.0,0.0,0.0,0.0,110.0,356.0,3.24,4.0,30.0,17.0,106.0,6.24,0.0,0.0,0.0,4,0.0,0.0,70.0,87.2,93.2,78.7,,46,,2012,87.20000068843365
170,Domenik Hixon,NYG,WR,28,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,59.0,39.0,567.0,14.54,2.0,0.0,0.0,2,0.0,0.0,69.0,107.7,110.7,88.2,,65,,2012,107.70000084489584
171,Kevin Ogletree,DAL,WR,25,15,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,55.0,32.0,436.0,13.63,4.0,0.0,0.0,4,0.0,0.0,69.0,100.5,103.5,84.5,,66,,2012,100.50000066310167
172,Dallas Clark,TAM,TE,33,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,75.0,47.0,435.0,9.26,4.0,0.0,0.0,4,0.0,0.0,68.0,114.5,117.5,91.0,,25,,2012,114.50000064820051
173,Donald Jones,BUF,WR,25,12,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,67.0,41.0,443.0,10.8,4.0,1.0,0.0,4,0.0,0.0,68.0,109.3,112.3,88.8,,67,,2012,109.30000066012144
174,Jacob Tamme,DEN,TE,27,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,85.0,52.0,555.0,10.67,2.0,0.0,0.0,2,0.0,0.0,68.0,119.5,122.5,93.5,,26,,2012,119.50000082701445
175,Daniel Thomas,MIA,RB,25,12,0.0,0.0,0.0,0.0,0.0,0.0,91.0,325.0,3.57,4.0,22.0,15.0,156.0,10.4,0.0,3.0,2.0,4,0.0,0.0,68.0,83.1,91.1,75.6,,47,,2012,83.10000071674585
176,Ben Watson,CLE,TE,32,16,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,82.0,49.0,501.0,10.22,3.0,1.0,0.0,3,0.0,0.0,68.0,117.1,120.1,92.6,,24,,2012,117.10000074654818
177,Jackie Battle,SDG,RB,29,16,5.0,0.0,0.0,0.0,0.0,0.0,95.0,311.0,3.27,3.0,15.0,15.0,108.0,7.2,1.0,0.0,0.0,4,0.0,0.0,66.0,80.9,86.9,73.4,,48,,2012,80.90000062435865
178,Joel Dreessen,DEN,TE,30,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,58.0,41.0,356.0,8.68,5.0,0.0,0.0,5,0.0,0.0,66.0,106.6,109.6,86.1,,27,,2012,106.60000053048134
179,Michael Floyd,ARI,WR,23,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,86.0,45.0,562.0,12.49,2.0,1.0,1.0,2,0.0,0.0,66.0,111.2,115.2,88.7,,68,,2012,111.20000083744526
180,Jason Avant,PHI,WR,29,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,76.0,53.0,648.0,12.23,0.0,1.0,0.0,0,0.0,0.0,65.0,117.8,120.8,91.3,,71,,2012,117.80000096559525
181,Anthony Fasano,MIA,TE,28,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,69.0,41.0,332.0,8.1,5.0,0.0,0.0,5,1.0,0.0,65.0,106.2,109.2,85.7,,28,,2012,106.20000049471855
182,Jacoby Jones,BAL,WR,28,16,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,55.0,30.0,406.0,13.53,1.0,2.0,0.0,4,0.0,0.0,65.0,95.2,98.2,80.2,,69,,2012,77.20000061392784
183,Emmanuel Sanders,PIT,WR,25,16,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,75.0,44.0,626.0,14.23,1.0,3.0,2.0,1,0.0,0.0,65.0,109.0,114.0,87.0,,70,,2012,109.00000093877316
184,Bernard Pierce,BAL,RB,21,16,0.0,0.0,0.0,0.0,0.0,0.0,108.0,532.0,4.93,1.0,11.0,7.0,47.0,6.71,0.0,0.0,0.0,1,0.0,0.0,64.0,70.9,73.9,67.4,,49,,2012,70.90000086277723
185,Kevin Walter,HOU,WR,31,16,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,68.0,41.0,518.0,12.63,2.0,0.0,0.0,2,0.0,0.0,64.0,104.8,107.8,84.3,,73,,2012,104.80000077188015
186,Titus Young,DET,WR,23,10,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,56.0,33.0,383.0,11.61,4.0,0.0,0.0,4,0.0,0.0,64.0,96.9,99.9,80.4,,72,,2012,96.90000059455633
187,Maurice Jones-Drew,JAX,RB,27,6,5.0,0.0,0.0,0.0,0.0,0.0,86.0,414.0,4.81,1.0,18.0,14.0,86.0,6.14,1.0,2.0,0.0,2,0.0,0.0,62.0,76.0,79.0,69.0,,50,,2012,76.00000074505806
188,Daryl Richardson,STL,RB,22,16,0.0,0.0,0.0,0.0,0.0,0.0,98.0,475.0,4.85,0.0,36.0,24.0,163.0,6.79,0.0,3.0,2.0,0,1.0,0.0,62.0,85.8,93.8,73.8,,52,,2012,85.80000095069408
189,Shane Vereen,NWE,RB,23,13,1.0,0.0,0.0,0.0,0.0,0.0,62.0,251.0,4.05,3.0,13.0,8.0,149.0,18.63,1.0,1.0,1.0,4,0.0,0.0,62.0,70.0,77.0,66.0,,51,,2012,70.00000059604645
190,Greg Jennings,GNB,WR,29,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,62.0,36.0,366.0,10.17,4.0,0.0,0.0,4,0.0,0.0,61.0,96.6,99.6,78.6,,75,,2012,96.6000005453825
191,Randy Moss,SFO,WR,35,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,28.0,434.0,15.5,3.0,1.0,0.0,3,0.0,0.0,61.0,89.4,92.4,75.4,,74,,2012,89.4000006467104
192,Jonathan Stewart,CAR,RB,25,9,6.0,0.0,0.0,0.0,0.0,0.0,93.0,336.0,3.61,1.0,23.0,17.0,157.0,9.24,1.0,2.0,0.0,2,0.0,0.0,61.0,78.3,84.3,69.8,,53,,2012,78.30000073462725
193,Donald Brown,IND,RB,25,10,4.0,0.0,0.0,0.0,0.0,0.0,108.0,417.0,3.86,1.0,13.0,9.0,93.0,10.33,0.0,0.0,0.0,1,1.0,0.0,59.0,68.0,71.0,63.5,,55,,2012,68.00000075995922
194,Ronnie Brown,SDG,RB,31,14,1.0,0.0,0.0,0.0,0.0,0.0,46.0,220.0,4.78,0.0,59.0,49.0,371.0,7.57,0.0,0.0,0.0,0,0.0,0.0,59.0,108.1,114.1,83.6,,54,,2012,108.10000088065863
195,Alex Green,GNB,RB,24,12,4.0,0.0,0.0,0.0,0.0,0.0,135.0,464.0,3.44,0.0,30.0,18.0,125.0,6.94,0.0,1.0,0.0,0,0.0,0.0,59.0,76.9,82.9,67.9,,56,,2012,76.9000008776784
196,Michael Jenkins,MIN,WR,30,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,72.0,40.0,449.0,11.23,2.0,0.0,0.0,2,0.0,0.0,57.0,96.9,99.9,76.9,,76,,2012,96.90000066906214
197,Julian Edelman,NWE,WR,26,9,3.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,11.25,0.0,32.0,21.0,235.0,11.19,3.0,1.0,1.0,5,0.0,0.0,56.0,77.0,81.0,66.5,,77,,2012,65.00000041723251
198,Zach Miller,SEA,TE,27,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,53.0,38.0,396.0,10.42,3.0,1.0,1.0,3,0.0,0.0,56.0,93.6,97.6,74.6,,30,,2012,93.60000059008598
199,Joe Morgan,NOR,WR,24,14,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,10.0,379.0,37.9,3.0,0.0,0.0,3,0.0,0.0,56.0,66.0,69.0,61.0,,78,,2012,66.00000056624413
200,Tony Scheffler,DET,TE,29,15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,85.0,42.0,504.0,12.0,1.0,0.0,0.0,1,0.0,0.0,56.0,98.4,101.4,77.4,,29,,2012,98.40000075101852
201,Doug Baldwin,SEA,WR,24,14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,29.0,366.0,12.62,3.0,0.0,0.0,3,0.0,0.0,55.0,83.6,86.6,69.1,,81,,2012,83.6000005453825
202,Alshon Jeffery,CHI,WR,22,10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,24.0,367.0,15.29,3.0,0.0,0.0,3,0.0,0.0,55.0,78.7,81.7,66.7,,80,,2012,78.70000054687262
203,Mario Manningham,SFO,WR,26,12,10.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,21.33,0.0,57.0,42.0,449.0,10.69,1.0,2.0,1.0,1,0.0,0.0,55.0,97.3,101.3,76.3,,79,,2012,97.30000076442957
204,Tiquan Underwood,TAM,WR,25,14,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,55.0,28.0,425.0,15.18,2.0,0.0,0.0,2,0.0,0.0,55.0,82.6,85.6,68.6,,82,,2012,82.60000063478947
205,Jeff Cumberland,NYJ,TE,25,15,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,53.0,29.0,359.0,12.38,3.0,0.0,0.0,3,0.0,0.0,54.0,82.9,85.9,68.4,,31,,2012,82.90000053495169
206,Dexter McCluster,KAN,RB,23,16,6.0,0.0,0.0,0.0,0.0,0.0,12.0,70.0,5.83,0.0,77.0,52.0,452.0,8.69,1.0,2.0,2.0,1,0.0,0.0,54.0,106.2,111.2,80.2,,57,,2012,106.20000077784061
207,Robert Turbin,SEA,RB,23,16,0.0,0.0,0.0,0.0,0.0,0.0,80.0,354.0,4.43,0.0,23.0,19.0,181.0,9.53,0.0,0.0,0.0,0,0.0,0.0,54.0,72.5,78.5,63.0,,59,,2012,72.50000079721212
208,Beanie Wells,ARI,RB,24,8,7.0,0.0,0.0,0.0,0.0,0.0,88.0,234.0,2.66,5.0,1.0,1.0,24.0,24.0,0.0,1.0,1.0,5,0.0,0.0,54.0,54.8,58.8,54.3,,58,,2012,54.80000038444996
209,Kendall Hunter,SFO,RB,24,11,0.0,0.0,0.0,0.0,0.0,0.0,72.0,371.0,5.15,2.0,12.0,9.0,60.0,6.67,0.0,1.0,1.0,2,0.0,0.0,53.0,62.1,66.1,57.6,,61,,2012,62.10000064224005
210,Rashad Jennings,JAX,RB,27,10,6.0,0.0,0.0,0.0,0.0,0.0,101.0,283.0,2.8,2.0,26.0,19.0,130.0,6.84,0.0,3.0,1.0,2,1.0,0.0,53.0,72.3,79.3,62.8,,60,,2012,72.30000061541796
211,Travis Benjamin,CLE,WR,23,14,3.0,0.0,0.0,0.0,0.0,0.0,6.0,66.0,11.0,0.0,37.0,18.0,298.0,16.56,2.0,1.0,1.0,3,0.0,0.0,52.0,70.4,74.4,61.4,,83,,2012,64.40000054240227
212,James Casey,HOU,FB,28,16,9.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,45.0,34.0,330.0,9.71,3.0,0.0,0.0,3,0.0,0.0,52.0,85.6,88.6,68.6,,62,,2012,85.60000050067902
213,Tony Moeaki,KAN,TE,25,15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,56.0,33.0,453.0,13.73,1.0,0.0,0.0,1,0.0,0.0,51.0,84.3,87.3,67.8,,32,,2012,84.3000006750226
214,Earl Bennett,CHI,WR,25,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.0,29.0,375.0,12.93,2.0,0.0,0.0,2,0.0,0.0,50.0,78.5,81.5,64.0,,86,,2012,78.50000055879354
215,Austin Pettis,STL,WR,24,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,30.0,261.0,8.7,4.0,0.0,0.0,4,0.0,0.0,50.0,80.1,83.1,65.1,,85,,2012,80.10000038892031
216,Delanie Walker,SFO,WR,28,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,21.0,344.0,16.38,3.0,1.0,1.0,3,0.0,0.0,50.0,71.4,75.4,60.9,,84,,2012,71.40000051259995
217,Shaun Draughn,KAN,RB,25,16,0.0,0.0,0.0,0.0,0.0,0.0,59.0,233.0,3.95,2.0,30.0,24.0,158.0,6.58,0.0,2.0,1.0,2,0.0,0.0,49.0,73.1,80.1,61.1,,63,,2012,73.1000005826354
218,Brad Smith,BUF,WR,29,15,2.0,0.0,1.0,0.0,0.0,1.0,14.0,116.0,8.29,1.0,22.0,14.0,152.0,10.86,2.0,1.0,0.0,4,0.0,0.0,49.0,62.8,69.8,56.8,,87,,2012,57.80000039935112
219,Mike Goodson,OAK,RB,25,12,0.0,0.0,0.0,0.0,0.0,0.0,35.0,221.0,6.31,0.0,16.0,16.0,195.0,12.19,1.0,0.0,0.0,1,0.0,0.0,48.0,63.6,69.6,55.6,,64,,2012,63.600000619888306
220,Rueben Randle,NYG,WR,21,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,19.0,298.0,15.68,3.0,1.0,0.0,3,0.0,0.0,48.0,66.8,69.8,57.3,,89,,2012,66.8000004440546
221,Mohamed Sanu,CIN,WR,23,9,3.0,1.0,1.0,73.0,1.0,0.0,5.0,15.0,3.0,0.0,25.0,16.0,154.0,9.63,4.0,0.0,0.0,4,0.0,0.0,48.0,63.8,66.8,55.8,,88,,2012,66.55000030621886
222,Justin Forsett,HOU,RB,27,16,0.0,0.0,0.0,0.0,0.0,0.0,63.0,374.0,5.94,1.0,5.0,3.0,38.0,12.67,0.0,0.0,0.0,1,0.0,0.0,47.0,50.2,53.2,48.7,,65,,2012,50.20000061392784
223,Anthony McCoy,SEA,TE,25,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,28.0,18.0,291.0,16.17,3.0,0.0,0.0,3,0.0,0.0,47.0,65.1,68.1,56.1,,33,,2012,65.10000043362379
224,Harry Douglas,ATL,WR,28,15,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,59.0,38.0,395.0,10.39,1.0,1.0,0.0,1,0.0,0.0,46.0,83.9,86.9,64.9,,90,,2012,83.90000059455633
225,Louis Murphy,CAR,WR,25,16,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,61.0,25.0,336.0,13.44,1.0,1.0,0.0,2,0.0,0.0,46.0,70.9,73.9,58.4,,91,,2012,64.90000050514936
226,Garrett Graham,HOU,FB,26,15,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,28.0,263.0,9.39,3.0,0.0,0.0,3,0.0,0.0,44.0,72.3,75.3,58.3,,66,,2012,72.30000039190054
227,Dustin Keller,NYJ,TE,28,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,28.0,317.0,11.32,2.0,0.0,0.0,2,0.0,0.0,44.0,71.7,74.7,57.7,,34,,2012,71.70000047236681
228,Brady Quinn,KAN,QB,28,10,8.0,112.0,197.0,1141.0,2.0,8.0,19.0,66.0,3.47,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,44.0,44.2,55.2,52.2,,37,,2012,67.65000094845891
229,Jarius Wright,MIN,WR,23,7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,0.0,36.0,22.0,310.0,14.09,2.0,0.0,0.0,2,0.0,0.0,44.0,66.1,69.1,55.1,,92,,2012,66.10000047832727
230,Ryan Broyles,DET,WR,24,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,22.0,310.0,14.09,2.0,0.0,0.0,2,0.0,0.0,43.0,65.0,68.0,54.0,,95,,2012,65.000000461936
231,Nate Burleson,DET,WR,31,6,5.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,6.0,0.0,43.0,27.0,240.0,8.89,2.0,0.0,0.0,2,1.0,0.0,43.0,69.8,72.8,56.3,,96,,2012,69.80000042915344
232,Riley Cooper,PHI,WR,25,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,23.0,248.0,10.78,3.0,0.0,0.0,3,0.0,0.0,43.0,65.8,68.8,54.3,,97,,2012,65.8000003695488
233,Ronnie Hillman,DEN,RB,21,14,0.0,0.0,0.0,0.0,0.0,0.0,85.0,330.0,3.88,1.0,12.0,10.0,62.0,6.2,0.0,2.0,1.0,1,0.0,0.0,43.0,53.2,57.2,48.2,,67,,2012,53.20000058412552
234,Stephen Hill,NYJ,WR,21,11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,21.0,252.0,12.0,3.0,0.0,0.0,3,0.0,0.0,43.0,64.2,67.2,53.7,,93,,2012,64.20000037550926
235,Aldrick Robinson,WAS,WR,24,15,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,19.0,11.0,237.0,21.55,3.0,0.0,0.0,3,0.0,0.0,43.0,54.1,57.1,48.6,,94,,2012,54.100000374019146
236,Ben Tate,HOU,RB,24,11,0.0,0.0,0.0,0.0,0.0,0.0,65.0,279.0,4.29,2.0,11.0,11.0,49.0,4.45,0.0,1.0,1.0,2,0.0,0.0,43.0,53.8,57.8,48.3,,68,,2012,53.80000048875809
237,Rob Housler,ARI,TE,24,15,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,68.0,45.0,417.0,9.27,0.0,0.0,0.0,0,0.0,0.0,42.0,86.7,89.7,64.2,,35,,2012,86.70000062137842
238,Cedric Benson,GNB,RB,30,5,5.0,0.0,0.0,0.0,0.0,0.0,71.0,248.0,3.49,1.0,15.0,14.0,97.0,6.93,0.0,1.0,0.0,1,0.0,0.0,41.0,54.5,57.5,47.5,,69,,2012,54.50000051409006
239,Brandon Bolden,NWE,RB,22,10,0.0,0.0,0.0,0.0,0.0,0.0,56.0,274.0,4.89,2.0,2.0,2.0,11.0,5.5,0.0,0.0,0.0,2,0.0,0.0,41.0,42.5,45.5,41.5,,70,,2012,42.500000424683094
240,Coby Fleener,IND,TE,24,12,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,26.0,281.0,10.81,2.0,0.0,0.0,2,0.0,0.0,40.0,66.1,69.1,53.1,,36,,2012,66.10000041872263
241,Montell Owens,JAX,RB,28,13,4.0,0.0,0.0,0.0,0.0,0.0,42.0,209.0,4.98,1.0,10.0,8.0,113.0,14.13,0.0,0.0,0.0,1,1.0,0.0,40.0,48.2,54.2,44.2,,72,,2012,48.20000047981739
242,Cedric Peerman,CIN,RB,26,14,1.0,0.0,0.0,0.0,0.0,0.0,36.0,258.0,7.17,1.0,9.0,9.0,85.0,9.44,0.0,0.0,0.0,1,0.0,0.0,40.0,49.3,52.3,44.8,,71,,2012,49.30000051110983
243,Jonathan Baldwin,KAN,WR,23,15,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,20.0,325.0,16.25,1.0,0.0,0.0,1,0.0,0.0,39.0,58.5,61.5,48.5,,101,,2012,58.50000048428774
244,T.J. Graham,BUF,WR,23,15,11.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,58.0,31.0,322.0,10.39,1.0,0.0,0.0,1,0.0,0.0,39.0,69.7,72.7,54.2,,100,,2012,69.70000048726797
245,Devery Henderson,NOR,WR,30,15,9.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,47.0,22.0,316.0,14.36,1.0,1.0,0.0,1,0.0,0.0,39.0,60.9,63.9,49.9,,98,,2012,60.9000004902482
246,Peyton Hillis,KAN,RB,26,13,2.0,0.0,1.0,0.0,0.0,0.0,85.0,309.0,3.64,1.0,14.0,10.0,62.0,6.2,0.0,2.0,2.0,1,0.0,0.0,39.0,49.1,54.1,44.1,,73,,2012,49.10000055283308
247,Chaz Schilens,NYJ,WR,27,15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,28.0,289.0,10.32,2.0,1.0,1.0,2,0.0,0.0,39.0,66.9,70.9,52.9,,99,,2012,66.90000043064356
248,Tom Crabtree,GNB,TE,27,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,8.0,203.0,25.38,3.0,0.0,0.0,3,0.0,0.0,38.0,46.3,49.3,42.3,,37,,2012,46.30000030249357
249,Micheal Spurlock,2TM,WR,29,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29.0,23.0,200.0,8.7,1.0,1.0,0.0,3,0.0,0.0,38.0,61.0,64.0,49.5,,102,,2012,49.000000298023224
250,Logan Paulsen,WAS,TE,25,16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,25.0,308.0,12.32,1.0,0.0,0.0,1,0.0,0.0,37.0,61.8,64.8,49.3,,38,,2012,61.800000458955765
251,Dwayne Harris,DAL,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,17.0,222.0,13.06,1.0,1.0,0.0,2,1.0,0.0,36.0,53.2,56.2,44.7,,103,,2012,47.20000033080578
252,Lamar Miller,MIA,RB,21,13,1.0,0.0,0.0,0.0,0.0,0.0,51.0,250.0,4.9,1.0,8.0,6.0,45.0,7.5,0.0,0.0,0.0,1,0.0,0.0,36.0,41.5,44.5,38.5,,74,,2012,41.500000439584255
253,Montario Hardesty,CLE,RB,25,13,1.0,0.0,0.0,0.0,0.0,0.0,65.0,271.0,4.17,1.0,5.0,2.0,16.0,8.0,0.0,2.0,0.0,1,0.0,0.0,35.0,36.7,39.7,35.7,,77,,2012,36.700000427663326
254,Chris Ivory,NOR,RB,24,6,2.0,0.0,0.0,0.0,0.0,0.0,40.0,217.0,5.43,2.0,3.0,2.0,15.0,7.5,0.0,0.0,0.0,2,0.0,0.0,35.0,37.2,40.2,36.2,,75,,2012,37.20000034570694
255,William Powell,ARI,RB,24,13,1.0,0.0,0.0,0.0,0.0,0.0,60.0,217.0,3.62,0.0,25.0,19.0,132.0,6.95,0.0,2.0,0.0,0,0.0,0.0,35.0,53.9,59.9,44.4,,76,,2012,53.900000520050526
256,James Starks,GNB,RB,26,6,2.0,0.0,0.0,0.0,0.0,0.0,71.0,255.0,3.59,1.0,6.0,4.0,31.0,7.75,0.0,1.0,0.0,1,0.0,0.0,35.0,38.6,41.6,36.6,,78,,2012,38.60000042617321
257,Toby Gerhart,MIN,RB,25,16,0.0,0.0,0.0,0.0,0.0,0.0,50.0,169.0,3.38,1.0,27.0,20.0,155.0,7.75,0.0,2.0,2.0,1,0.0,0.0,34.0,54.4,62.4,44.4,,79,,2012,54.40000048279762
258,Craig Stevens,TEN,TE,28,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,23.0,275.0,11.96,1.0,2.0,0.0,1,0.0,0.0,34.0,56.5,59.5,45.0,,39,,2012,56.50000040978193
259,Charles Clay,MIA,TE,23,14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,18.0,212.0,11.78,2.0,0.0,0.0,2,0.0,0.0,33.0,51.2,54.2,42.2,,40,,2012,51.20000031590462
260,Kirk Cousins,WAS,QB,24,3,1.0,33.0,48.0,466.0,4.0,3.0,3.0,22.0,7.33,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,1.0,0.0,33.0,32.8,38.8,35.8,,38,,2012,48.50000037997961
261,Fred Davis,WAS,TE,26,7,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,31.0,24.0,325.0,13.54,0.0,0.0,0.0,0,0.0,0.0,33.0,56.6,59.6,44.6,,42,,2012,56.600000485777855
262,Kellen Davis,CHI,TE,27,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,44.0,19.0,229.0,12.05,2.0,1.0,1.0,2,0.0,0.0,33.0,51.9,55.9,42.4,,41,,2012,51.90000034123659
263,Kevin Smith,DET,RB,26,12,2.0,0.0,0.0,0.0,0.0,0.0,37.0,134.0,3.62,1.0,16.0,10.0,79.0,7.9,1.0,0.0,0.0,2,0.0,0.0,33.0,43.3,46.3,38.3,,80,,2012,43.30000031739473
264,David Thomas,NOR,TE,29,15,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,11.0,86.0,7.82,4.0,0.0,0.0,4,0.0,0.0,33.0,43.6,43.6,38.1,,43,,2012,43.600000128149986
265,Lance Ball,DEN,RB,27,15,0.0,0.0,0.0,0.0,0.0,0.0,42.0,158.0,3.76,1.0,12.0,7.0,61.0,8.71,1.0,1.0,1.0,2,0.0,0.0,32.0,38.9,42.9,35.4,,81,,2012,38.90000032633543
266,Armon Binns,2TM,WR,23,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.0,24.0,277.0,11.54,1.0,1.0,1.0,1,0.0,0.0,32.0,55.7,59.7,43.7,,106,,2012,55.700000412762165
267,Delone Carter,IND,RB,25,10,0.0,0.0,0.0,0.0,0.0,0.0,32.0,122.0,3.81,3.0,2.0,1.0,13.0,13.0,0.0,1.0,0.0,3,0.0,0.0,32.0,32.5,35.5,32.0,,83,,2012,32.500000201165676
268,Robert Meachem,SDG,WR,28,15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,0.0,32.0,14.0,207.0,14.79,2.0,0.0,0.0,2,0.0,0.0,32.0,46.1,49.1,39.1,,105,,2012,46.10000029951334
269,Eddie Royal,SDG,WR,26,10,2.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,7.33,0.0,44.0,23.0,234.0,10.17,1.0,1.0,0.0,1,0.0,0.0,32.0,54.6,57.6,43.1,,107,,2012,54.60000038146973
270,Evan Royster,WAS,RB,25,16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,88.0,3.83,2.0,23.0,15.0,109.0,7.27,0.0,0.0,0.0,2,0.0,0.0,32.0,46.7,49.7,39.2,,82,,2012,46.700000293552876
271,John Skelton,ARI,QB,24,7,6.0,109.0,201.0,1132.0,2.0,9.0,4.0,5.0,1.25,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,0,0.0,0.0,32.0,31.8,45.8,40.8,,39,,2012,56.100000850856304
272,Damian Williams,TEN,WR,24,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,30.0,324.0,10.8,0.0,0.0,0.0,0,0.0,0.0,32.0,62.4,65.4,47.4,,104,,2012,62.40000048279762
